seed,latent_code_hex,canonical_smiles,smiles,official_property_contribution,official_final_score,qed,score_sa,score_logp,score_ro5,bit_0,bit_1,bit_2,bit_3,bit_4,bit_5,bit_6,bit_7,bit_8,bit_9,bit_10,bit_11,bit_12,bit_13,bit_14,bit_15,bit_16,bit_17,bit_18,bit_19,bit_20,bit_21,bit_22,bit_23,bit_24,bit_25,bit_26,bit_27,bit_28,bit_29,bit_30,bit_31,bit_32,bit_33,bit_34,bit_35,bit_36,bit_37,bit_38,bit_39,bit_40,bit_41,bit_42,bit_43,bit_44,bit_45,bit_46,bit_47,bit_48,bit_49,bit_50,bit_51,bit_52,bit_53,bit_54,bit_55,bit_56,bit_57,bit_58,bit_59,bit_60,bit_61,bit_62,bit_63,bit_64,bit_65,bit_66,bit_67,bit_68,bit_69,bit_70,bit_71,bit_72,bit_73,bit_74,bit_75,bit_76,bit_77,bit_78,bit_79,bit_80,bit_81,bit_82,bit_83,bit_84,bit_85,bit_86,bit_87,bit_88,bit_89,bit_90,bit_91,bit_92,bit_93,bit_94,bit_95,bit_96,bit_97,bit_98,bit_99,bit_100,bit_101,bit_102,bit_103,bit_104,bit_105,bit_106,bit_107,bit_108,bit_109,bit_110,bit_111,bit_112,bit_113,bit_114,bit_115,bit_116,bit_117,bit_118,bit_119,bit_120,bit_121,bit_122,bit_123,bit_124,bit_125,bit_126,bit_127
2026,1990cd7b133c104d60d21b71adcea879,CC=C1CCCC(C)(C)CCCCCCCCC2=NC(C)=C1C2,CC=C1CCCC(C)(C)CCCCCCCCC2=NC(C)=C1C2,0.4270092081513784,,0.4418434108845466,0.1258399613119855,0.0005006198126801,0.1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1
2026,9a8d6c7f7a3fa038503059eec1c62a8b,CCC(C)(C(=O)CCC(=O)NCC12CCCC1C2)C1C2CCC21,CCC(C)(C(=O)CCC(=O)NCC12CCCC1C2)C1C2CCC21,0.6095251518908033,,0.7414911451206703,0.121488997554589,0.0720560368571324,0.1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
2026,8ead0fd6ba2fa4b0d16145eee14bab97,CC#CC(=O)C1C(C)NCCC2(CCCCCC2)C12CC2,CC#CC(=O)C1C(C)NCCC2(CCCCCC2)C12CC2,0.5394203953391452,,0.5883740048345935,0.111846142202056,0.0727078172295667,0.1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1
2026,8eac8f56fa27a4b0d06171ced70beb93,CCCn1cccc1C(=O)C1(C)CC(NC(=O)C2(C(C)C)CC2)C1C,CCCn1cccc1C(=O)C1(C)CC(NC(=O)C2(C(C)C)CC2)C1C,0.6386009908114306,,0.7587963125980918,0.1280250293085501,0.0587168644039901,0.1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
2026,71e2f16907c81b4f2f9b3a34acb08479,C=CCC(C)=CCN1C=C2CC=C21,C=CCC(C)=CCN1C=C2CC=C21,0.5657990624400017,,0.5906220157422338,0.1320863608337147,0.09468181989418,0.1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1
2026,9a8d0d5f7a7f841850301b6ec106aabb,CC(CCCCCC(=O)N1CC(C)C2(CC2)C1)CC(C)C(=O)CCC1CC1C,CC(CCCCCC(=O)N1CC(C)C2(CC2)C1)CC(C)C(=O)CCC1CC1C,0.4266040447639451,,0.3918394909850953,0.1193084120845735,0.0081001954092655,0.1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1
2026,9a884d5f7a3f84305170096ec106aabb,CC1C(CC(=O)NCC23CC2C3C)CCCC1C(=O)C1(C)CCCC1,CC1C(CC(=O)NCC23CC2C3C)CCCC1C(=O)C1(C)CCCC1,0.6424677494122208,,0.7776873950700958,0.1203339495962305,0.0467214541941191,0.1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1
2026,8ea90edf7a2fa4b05161056ec146aab7,CCCCC1(C(=O)NC(C)C2CC(C)(CC(C)=O)CC3CC3C2C)CC1,CCCCC1(C(=O)NC(C)C2CC(C)(CC(C)=O)CC3CC3C2C)CC1,0.5419158613793784,,0.6512882311469249,0.1193713805658145,0.021523236459803,0.1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1
2026,11c2ff4e26c8144de2921bf4accea549,C1=CN=CCc2ncccc2CC2=CC=C3CCCCC3C2=CC1,C1=CN=CCc2ncccc2CC2=CC=C3CCCCC3C2=CC1,0.5064882523867454,,0.6504962749857194,0.1194180234260281,0.0213051844342203,0.1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
2026,1e890ed77a3fa43051307deee9462b87,CC1CC1CCC(C)(C)CC(=O)N1CC(=O)CC23CCCCC12C3,CC1CC1CCC(C)(C)CC(=O)N1CC(=O)CC23CCCCC12C3,0.6410148860295557,,0.7511447054646134,0.1169326725984297,0.0470022496749064,0.1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1
2026,9e880ed77a3fa4b051706deee1462ba5,CC(CCCN1CC(=O)NC23CCCCC12C3)CC1(C)CC(C)C1,CC(CCCN1CC(=O)NC23CCCCC12C3)CC1(C)CC(C)C1,0.6309302839071937,,0.793469100737105,0.1196187135650764,0.0559677037706613,0.1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1
2026,3980ed5923c81c4b62f31ae62c1eac59,O=CCN1CCC=Cc2c3ccc(c21)CCCCCCCCC=CC3,O=CCN1CCC=Cc2c3ccc(c21)CCCCCCCCC=CC3,0.5163047726074439,,0.5248546455143325,0.1289211514272824,0.0136366765220922,0.1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1
2026,3980ed7b1338184de0d21b76adcea869,CCCCCCCCc1ccccc1CC1CC=CCC(C(C)C)CC1,CCCCCCCCc1ccccc1CC1CC=CCC(C(C)C)CC1,0.4001087823988982,,0.2935439424749641,0.1525454530803734,8.287046196455295e-05,0.1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
2026,8eac0efefa27a0b0d070756ec14feab7,CC(=O)C1(C)CC2C1CCC1CCCC(CNC(=O)N2C)C1,CC(=O)C1(C)CC2C1CCC1CCCC(CNC(=O)N2C)C1,0.642040411663159,,0.8084463659478589,0.0987013824270259,0.0893516085075128,0.1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
2026,1a8c4f5f7a3ea430d0603bef8d0faadb,CCc1cc(C)ccc1CC(=O)C1CCCC(=O)NCC2(CC1)CC2C,CCc1cc(C)ccc1CC(=O)C1CCCC(=O)NCC2(CC1)CC2C,0.7025800818179451,,0.8703983722348361,0.1215654392293431,0.0451470404559367,0.1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1
2026,8ead0fd6fa2ea4b0d06145eec14fab97,CC(=CC(=O)C1C(C)C(NC(=O)C2=CCCCCC2)C1C)C(C)C,CC(=CC(=O)C1C(C)C(NC(=O)C2=CCCCCC2)C1C)C(C)C,0.668408849076832,,0.7572897107129313,0.1325199319554616,0.0435118878107708,0.1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1
2026,8a890e9e3a3f883050101d6ec1462aaf,CCCCC(C)(CCCN1CC2CCCCCC2CC1=O)C(C)=O,CCCCC(C)(CCCN1CC2CCCCCC2CC1=O)C(C)=O,0.5431880705488417,,0.627042498503668,0.1410522382493474,0.025467992061059,0.1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
2026,9a894c5f7a3f84385030196ec1062aab,CC1C2CC12CN(C)C(=O)CCC1CCC(=O)CCCC1(C)C,CC1C2CC12CN(C)C(=O)CCC1CCC(=O)CCCC1(C)C,0.6615918493824074,,0.7661910847723951,0.1267940175942678,0.0583654993338492,0.1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
2026,9aad2eef7a3fa0b055704deec1c62a07,CC1C2CCCC(C2)C(=O)NC2C(=O)CC(C)(CC3(C)CC3)C21,CC1C2CCCC(C2)C(=O)NC2C(=O)CC(C)(CC3(C)CC3)C21,0.6598889857933625,,0.8436062260127919,0.0996325395660335,0.0721182483777374,0.1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
2026,9a896c7f7a3fa038503059eec1c62a8b,CCC1CC1C1(C)C(=O)CCC(=O)NC1C12CCCC1C2,CCC1CC1C1(C)C(=O)CCC(=O)NC1C12CCCC1C2,0.7143051635567076,,0.8675957174312748,0.1161913957593332,0.0928757777441977,0.1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
2026,3980ed7b133c184de0d21b76adcea869,CC(C)C1CC=CCC(CC2CCCCC23CCCCCCCC3)CC1,CC(C)C1CC=CCC(CC2CCCCC23CCCCCCCC3)CC1,0.4882047032281574,,0.4423759013197046,0.1189603132734277,1.918034554068885e-05,0.1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
2026,0986cf5ba2c8104fc0d21a549d0ba049,CCCCCN(C)CC=CC=CC=CC=NC=CC=CC1=CC1,CCCCCN(C)CC=CC=CC=CC=NC=CC=CC1=CC1,0.3937602102204012,,0.273033071995684,0.1345053632423841,0.018677179737749,0.1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
2026,1982cdff3b3c301dc0f01f7eadcea879,CCCCCCC(C)(C)C1CCNCCC2CC(C)CCC1C2,CCCCCCC(C)(C)C1CCNCCC2CC(C)CCC1C2,0.4918027081470071,,0.5561088813805535,0.112046848752534,0.0032593360764247,0.1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1
2026,11c2df6b23b8104fe0d21a762cdeac79,CCCCC(C)CC1=NC=CC2CC2N2C=CCC=C1C2,CCCCC(C)CC1=NC=CC2CC2N2C=CCC=C1C2,0.556998227602321,,0.7138666064234381,0.0920132230796678,0.0339309694494721,0.1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1
2026,1a890ddf7a3e8430517029eec946aadf,CC1CC(CC(=O)NCC23CC2C3C)CC2CC2C(C)(C)CC1=O,CC1CC(CC(=O)NCC23CC2C3C)CC2CC2C(C)(C)CC1=O,0.702669057807352,,0.851102777560126,0.106161627900618,0.0680428606593823,0.1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1
2026,9a8d2e7e7a3fa038501059eec1c62a8b,CC1CC2CC(C)C(C2)C(=O)C1CC(=O)NCC12CCCC1C2,CC1CC2CC(C)C(C2)C(=O)C1CC(=O)NCC12CCCC1C2,0.7067164807611418,,0.861352669832151,0.1015850976734919,0.0775253730599338,0.1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
2026,8e8c8f56fa2784b0d06161cec30bea92,CC1=CC(=O)C2(C)NC(=O)NCC3CC(C)C14C(C)C2C34,CC1=CC(=O)C2(C)NC(=O)NCC3CC(C)C14C(C)C2C34,0.5979482290303336,,0.7170379602012826,0.0796383376132076,0.0966999047157304,0.1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
2026,1b86ef7ffa3c140de0505bde8ccda84a,C=C(C)C=CNCCCC(=O)CCC=CC=CC=C1C=C1,C=C(C)C=CNCCCC(=O)CCC=CC=CC=C1C=C1,0.4754107202351399,,0.4494982036052309,0.1447727696111408,0.0446855976926464,0.1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
2026,8a890ebe3a3f88305010196ec1462abf,CCC1CCCC1CN1CC2C(=O)C3CC(C(C)=O)C3(C)CC2CCC1=O,CCC1CCCC1CN1CC2C(=O)C3CC(C(C)=O)C3(C)CC2CCC1=O,0.6985688127838545,,0.7515253145577717,0.1179894815901721,0.0658280173807489,0.1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1
2026,8eac0f56fa27a4b0d17165eec34beb93,CC=CC(=O)C12CC13CC(C)(CCC3C)NCCN2C,CC=CC(=O)C12CC13CC(C)(CCC3C)NCCN2C,0.6165832376162805,,0.7859886476224143,0.0845109732439054,0.0996489367840577,0.1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1
2026,1b86ef5ffad8244fe0525a569c09a449,CN(C(=O)CCC=CC=CC=CC=CN)C1=CC=CCC1,CN(C(=O)CCC=CC=CC=CC=CN)C1=CC=CCC1,0.6301520872498987,,0.7260300876332301,0.1396703810844133,0.0764265526652289,0.1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
2026,0aac4d7f7a6ea438d0603b6f8d0faafb,CC1CCCNC(=O)N(CC2C(C)C2C)Cc2c(ccc3c2C=C3)C1=O,CC1CCCNC(=O)N(CC2C(C)C2C)Cc2c(ccc3c2C=C3)C1=O,0.6806692150907623,,0.8806121472097493,0.1192791826856708,0.0527473895414556,0.1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1
2026,8e8c0e5efa3fa4b8d070714fc54feaba,CC(=O)C1=COC2CCCC13CC1C(CCCCC13)CNC(=O)N2,CC(=O)C1=COC2CCCC13CC1C(CCCCC13)CNC(=O)N2,0.6519143374842316,,0.7751341351000036,0.0772887774900485,0.0920287755616336,0.1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
