seed,canonical_smiles,smiles,qed,sa,logp,mw,tpsa,nrb,hbd,hba,ro5,official_property_contribution,official_final_score
2026,CC=NC=CC1CN(C(=O)C(=O)CCCCCCCCCCCC)C1,CC=NC=CC1CN(C(=O)C(=O)CCCCCCCCCCCC)C1,0.2538016021082217,3.121683543868952,4.929300000000005,348.277678392,49.74,14,0,3,True,0.4644431885214163,
2026,CC1CC1CCCCC(=O)C(=O)N1CC=CC=CCC1,CC1CC1CCCCC(=O)C(=O)N1CC=CC=CCC1,0.5515061937122134,3.760789730497784,3.116600000000002,275.18852904,37.38,6,0,2,True,0.6018263413794986,
2026,CC=C1C=CCCC2C(C1)N2C(=O)CCCCCCCCC=CCC,CC=C1C=CCCC2C(C1)N2C(=O)CCCCCCCCC=CCC,0.2573392872557199,3.907974896557713,6.339200000000007,343.287514804,20.08,10,0,1,True,0.3877666940790907,
2026,C1=CCC=CC=CCC2CC=CC=C2CCCCC=CCCC=1,C1=CCC=CC=CCC2CC=CC=C2CCCCC=CCCC=1,0.3335536215150639,4.785553941568404,7.003200000000006,306.23475096,0.0,0,0,0,True,0.3818734796028626,
2026,CC(C)C=C1C=CC(CNC(=O)CCC=C2C=CC=CC(=O)N2)C1,CC(C)C=C1C=CC(CNC(=O)CCC=C2C=CC=CC(=O)N2)C1,0.7875011338495121,4.29011506042974,3.167400000000001,326.199428072,58.2,6,2,2,True,0.7095317485158114,
2026,CCC=C1C=CCN(C(=O)C(=O)CCCCC2CC2CCC)C1,CCC=C1C=CCN(C(=O)C(=O)CCCCC2CC2CCC)C1,0.4698273455915512,4.112588374183307,4.286900000000004,317.23547923200005,37.38,9,0,2,True,0.5009277059117325,
2026,CCCC(CC(=O)C1C=C(CC)N1)C(C)CC1CC2CC2C1,CCCC(CC(=O)C1C=C(CC)N1)C(C)CC1CC2CC2C1,0.668679722899828,4.709111847629684,4.699900000000004,303.256214676,29.1,9,1,2,True,0.5130415904917588,
2026,CC1CC1CCCCC(=O)C(=O)N1CCC2=CC=CCC=C21,CC1CC1CCCCC(=O)C(=O)N1CCC2=CC=CCC=C21,0.5527689151240562,4.065865690024404,3.774400000000002,299.18852904000005,37.38,6,0,2,True,0.5871600035678859,
2026,CC(CCCC(=O)C12C(C)CC3CC1C2C3(C)O)C(=O)C1CC1C,CC(CCCC(=O)C12C(C)CC3CC1C2C3(C)O)C(=O)C1CC1C,0.7743552188980198,6.095252809993736,3.630100000000003,332.235144884,54.37,7,1,3,True,0.6252240003645271,
2026,CC=CS12CCC1(C(=O)CC(=O)CCCCC1CC1CCC)C2,CC=CS12CCC1(C(=O)CC(=O)CCCCC1CC1CCC)C2,0.3019682935895562,4.973950548208322,5.005600000000005,336.212301264,34.14,11,0,2,True,0.4116776906836139,
2026,CC=CCCCCCC(=O)C(=O)N(CCC)CCC=NC=CC,CC=CCCCCCC(=O)C(=O)N(CCC)CCC=NC=CC,0.2195857583139767,3.448763811435372,4.315200000000004,320.246378264,49.74,13,0,3,True,0.4638102973638603,
2026,C1=CCC=CCCCCCCC2CC2CCCC2=CC=CCC2CC=C1,C1=CCC=CCCCCCCC2CC2CCCC2=CC=CCC2CC=C1,0.3870547052494039,4.507536335357832,8.098300000000007,350.297351216,0.0,0,0,0,True,0.4091897380940707,
2026,CCCC=CCCCCCCC(=O)C12CC(=CCN1C)C=C2C,CCCC=CCCCCCCC(=O)C12CC(=CCN1C)C=C2C,0.4070955130392918,4.656317243919235,5.213000000000005,315.256214676,20.31,10,0,2,True,0.4224862326447092,
2026,CCC1=CC(C(=O)CC2C(CC)C2C(=O)C2CC3CC3C2)C1,CCC1=CC(C(=O)CC2C(CC)C2C(=O)C2CC3CC3C2)C1,0.6606659700535855,4.925755447900066,4.189300000000004,300.208930136,34.14,7,0,2,True,0.55430255604117,
2026,CC1CCCCCC1CCCC(=O)C12CC=C(C=CCCNCC1)C2,CC1CCCCCC1CCCC(=O)C12CC=C(C=CCCNCC1)C2,0.659412055980267,5.43423308191853,5.588400000000005,343.287514804,29.1,5,1,2,True,0.560723518119177,
2026,CC=CCCCCCC(=O)C(=O)N1CCC=C(N=CC)CCC1,CC=CCCCCCC(=O)C(=O)N1CCC=C(N=CC)CCC1,0.2930571222906811,3.297993974157265,4.069200000000003,318.2307282,49.74,8,0,3,True,0.5071025114893636,
2026,CCC=CCCCCCCCC(=O)C12CCC=C(C=CN1C)C2,CCC=CCCCCCCCC(=O)C12CCC=C(C=CN1C)C2,0.3883448564421428,4.6488848609176205,5.560600000000005,315.256214676,20.31,10,0,2,True,0.4112632354315414,
2026,CCC=COC1CC2CCCC=CCCCCCCCCC(=O)N2C1,CCC=COC1CC2CCCC=CCCCCCCCCC(=O)N2C1,0.4798409352501371,4.075445907413847,5.757100000000006,347.28242942400004,29.54,3,0,2,True,0.5378316969148916,
2026,CC=CC=CC=NC,CC=CC=CC=NC,0.3786204350368046,3.91038874989534,1.8193,109.089149352,12.36,2,0,1,True,0.4618297595663493,
2026,CCC=CCCCCCCCCC(=O)N1C2CC(SC=CCC)CC21,CCC=CCCCCCCCCC(=O)N1C2CC(SC=CCC)CC21,0.2121310227944723,4.09069797348079,6.472100000000006,363.259585804,20.08,13,0,2,True,0.3696237411166527,
2026,CC=CCCCCCC(=O)C(=O)N1CCC=C(C=CC)CCC1,CC=CCCCCCC(=O)C(=O)N1CCC=C(C=CC)CCC1,0.3726650939243118,3.047316814393952,4.597100000000005,317.23547923200005,37.38,8,0,2,True,0.4938271321459443,
2026,CCCC1CC1CCCCC(=O)CC(=O)C12CC=CC=C(C1)C2,CCCC1CC1CCCCC(=O)CC(=O)C12CC=CC=C(C1)C2,0.4111988536951598,4.827620407345442,5.177800000000006,314.2245802,34.14,10,0,2,True,0.4361592326433043,
2026,CCC=C1C=CCN(C(=O)C(=O)CCCCC2CC2C)CCC1,CCC=C1C=CCN(C(=O)C(=O)CCCCC2CC2C)CCC1,0.5187711249807023,3.93910069297029,4.286900000000004,317.23547923200005,37.38,7,0,2,True,0.5428766780072084,
2026,CC1=CCC=CC=CCCCCC2CC2CCCCC=CCCC1,CC1=CCC=CC=CCCCCC2CC2CCCCC=CCCC1,0.3963076122070268,4.092370938324034,7.932200000000007,326.297351216,0.0,0,0,0,True,0.4175414633913819,
2026,CCC1=CNC2C(=O)CCC(=CC3=CC=CC=CN=C3)C2C1,CCC1=CNC2C(=O)CCC(=CC3=CC=CC=CN=C3)C2C1,0.8446911990087798,4.935590767567827,3.6284000000000023,294.173213324,41.46,2,1,3,True,0.6582097517749063,
2026,O=C1CCCCC2CC2CCC(C2=CCC=CC=CC2)C1=O,O=C1CCCCC2CC2CCC(C2=CCC=CC=CC2)C1=O,0.5249465577997489,4.561465502637141,4.563700000000004,298.193280072,34.14,1,0,2,True,0.5113318211852197,
2026,CC=CC1=CCN2CC2(C(=O)CCCCCCC=CCCC)C1,CC=CC1=CCN2CC2(C(=O)CCCCCCC=CCCC)C1,0.2960694029207672,4.177247524263995,5.213000000000005,315.256214676,20.08,11,0,2,True,0.4010990538171656,
2026,CCC1C(C(=O)C2CCCC3CCCCC3C2)CCCCC1C(C)(O)O,CCC1C(C(=O)C2CCCC3CCCCC3C2)CCCCC1C(C)(O)O,0.5397239918533377,4.265420663940724,5.085500000000007,364.29774514,57.53,4,2,3,True,0.617863083850416,
2026,C=C1C=CC=CC=CC=CC=C1CCCC(=O)NC=C(C#N)C=COC,C=C1C=CC=CC=CC=CC=C1CCCC(=O)NC=C(C#N)C=COC,0.416610050172286,4.343274348324806,4.561480000000004,348.183778008,62.120000000000005,7,1,3,True,0.5451803929572344,
2026,CC1CC(C(C)(O)O)CC(=O)C2(CCCCCC3CCCCC32)C1,CC1CC(C(C)(O)O)CC(=O)C2(CCCCCC3CCCCC32)C1,0.6955886731756995,4.661050694613939,4.449400000000004,336.266445012,57.53,1,2,3,True,0.6096286606744173,
2026,CC(C1CC1)C1CC2C(=O)C(CC(=O)CC3CCCCC3)CCC21,CC(C1CC1)C1CC2C(=O)C(CC(=O)CC3CCCCC3)CCC21,0.6710732173997218,4.211811910856058,5.193500000000006,330.255880328,34.14,6,0,2,True,0.5757316706690642,
2026,CC=NC1=CCCN(C(=O)C(=O)CCCCCC=CCCC)C1,CC=NC1=CCCN(C(=O)C(=O)CCCCCC=CCCC)C1,0.2637595728077044,3.370315630961999,4.069200000000003,318.2307282,49.74,10,0,3,True,0.4865653741900118,
2026,CCC=COC1CCNC(=O)CCC2CCC3CCCC2CCC3C1,CCC=COC1CCNC(=O)CCC2CCC3CCCC2CCC3C1,0.7118808631531743,5.502952124484448,5.208200000000005,347.28242942400004,38.33,3,1,2,True,0.5934766352263428,
2026,CC=NC1=CCCN(C(=O)C(=O)CC2CCCCCCCC2)C1,CC=NC1=CCCN(C(=O)C(=O)CC2CCCCCCCC2)C1,0.582793984449875,3.550737948788297,3.903100000000003,318.2307282,49.74,4,0,3,True,0.6641343470112897,
2026,O=C(CCCCC1CC1)C(=O)CC1CC=CC=CCC=CCC1,O=C(CCCCC1CC1)C(=O)CC1CC=CC=CCC=CCC1,0.343932046069239,3.9572647959314313,5.343900000000006,314.2245802,34.14,8,0,2,True,0.4432123306707072,
2026,CC=C1C=C2C=CC1CC(C(=O)CCCCCC1CCCCCCC1)C2,CC=C1C=C2C=CC1CC(C(=O)CCCCCC1CCCCCCC1)C2,0.4371542433702092,4.629336324395843,7.335200000000007,354.292265836,17.07,7,0,1,True,0.445050828971826,
2026,CC=C[SH]1C=C2C(C1)C2(N)C(=O)CCCCCCCC=CCC,CC=C[SH]1C=C2C(C1)C2(N)C(=O)CCCCCCCC=CCC,0.3164520669433099,4.990145204753379,5.012000000000005,335.22828567600004,43.09,11,2,2,True,0.4292255490828298,
2026,C1=CCC=C2CCCCCC2CCCCCC2=CC=CCC2CC=C1,C1=CCC=C2CCCCCC2CCCCCC2=CC=CCC2CC=C1,0.394949684032219,4.315423121323226,7.852300000000007,336.281701152,0.0,0,0,0,True,0.4143908398941756,
2026,CC=CC=CCC1CC(=O)C(=O)CCC2CCC(CC)C=CC21,CC=CC=CCC1CC(=O)C(=O)CCC2CCC(CC)C=CC21,0.4129406977402794,4.550805696137315,5.055700000000005,314.2245802,34.14,4,0,2,True,0.5339566505183843,
2026,CC=CSCC1CC2C(C1)N2C(=O)CCCCCCCCC1CC1C,CC=CSCC1CC2C(C1)N2C(=O)CCCCCCCCC1CC1C,0.3119847474184737,4.427783051497803,6.019400000000006,363.259585804,20.08,12,0,2,True,0.392907207062068,
2026,CC(C)c1ccccc1C(C)C(=O)CCC=Cc1ccccc1,CC(C)c1ccccc1C(C)C(=O)CCC=Cc1ccccc1,0.6150150768823022,2.732151719632838,5.976200000000006,306.198365452,17.07,7,0,1,True,0.5285064789969117,
2026,CC=CSCC1CCN(C(=O)CCCCCCCCC=CCC)CC1,CC=CSCC1CCN(C(=O)CCCCCCCCC=CCC)CC1,0.2712959004499675,2.8908089284843346,6.578800000000007,365.275235868,20.31,13,0,2,True,0.4090590268210723,
2026,CC=CC=CC1CCNC(=O)CCC2CCC3CCCC2CCC3C1,CC=CC=CC1CCNC(=O)CCC2CCC3CCCC2CCC3C1,0.6451310245122461,5.522668668214691,5.647800000000006,343.287514804,29.1,2,1,1,True,0.5294079775673837,
2026,CC=C1C=C2CC(CC=N1)C2C(=O)C(=O)CCCCC1CC1,CC=C1C=C2CC(CC=N1)C2C(=O)C(=O)CCCCC1CC1,0.5259728011766897,5.101355169264036,4.035800000000004,299.18852904000005,46.5,7,0,3,True,0.5398371511058547,
2026,CCC1=CC(C(=O)C2CCCCC(=O)C3CC3C2)CC(C)C1,CCC1=CC(C(=O)C2CCCCC(=O)C3CC3C2)CC(C)C1,0.706645784175437,4.91488101300456,4.723500000000005,302.2245802,34.14,3,0,2,True,0.6001908143460792,
2026,CCC=C1CCCCC2C1C(=O)C1CC3CC3CCC(=O)CC12,CCC=C1CCCCC2C1C(=O)C1CC3CC3CCC(=O)CC12,0.6560565249909899,5.044324046150695,4.723500000000004,314.2245802,34.14,1,0,2,True,0.5378645922789254,
2026,CCCC=CCCCCCCC(=O)CC12CC=NC=CC1C2,CCCC=CCCCCCCC(=O)CC12CC=NC=CC1C2,0.3586478767338011,4.188218652183213,5.637000000000006,301.240564612,29.43,11,0,2,True,0.4150228547808425,
2026,CCC1C(C(=O)C2CC3CC3C2)C1C(=O)N1CC2=C(CC2)C1,CCC1C(C(=O)C2CC3CC3C2)C1C(=O)N1CC2=C(CC2)C1,0.7486150363794652,4.867589923652022,2.806400000000001,299.18852904000005,37.38,4,0,2,True,0.6848242927922231,
2026,CC=C(CCC(C)(C)C)C(=O)CCC=Cc1ccccc1,CC=C(CCC(C)(C)C)C(=O)CCC=Cc1ccccc1,0.5763302651164373,2.697719217249146,5.821700000000006,284.214015516,17.07,7,0,1,True,0.511084123888114,
2026,CC(C)c1ccccc1C(C)C(=O)CCC=Cc1cccnc1,CC(C)c1ccccc1C(C)C(=O)CCC=Cc1cccnc1,0.6878861518248454,2.942485447443488,5.371200000000005,307.19361442,29.96,7,0,2,True,0.5650199058464518,
2026,CCCCCCCCCCCCCCC(=O)N1C2=CC=CC=C(C)C21,CCCCCCCCCCCCCCC(=O)N1C2=CC=CC=C(C)C21,0.2693402881877483,3.191038922480616,6.688400000000008,343.287514804,20.08,13,0,1,True,0.4027721732817382,
2026,CC1=CC=CC2=C(C1)CN(C(=O)CCCCCCC1CCCCCC1)C2,CC1=CC=CC2=C(C1)CN(C(=O)CCCCCCC1CCCCCC1)C2,0.3851290094447794,2.950859448977832,6.342400000000007,355.287514804,20.31,7,0,1,True,0.4698780035935654,
2026,CCC=COC1CC2C(C1)N2C(=O)CCCCCCCCC1CC1C,CCC=COC1CC2C(C1)N2C(=O)CCCCCCCCC1CC1C,0.2669440579849524,4.239990202093687,5.445300000000006,347.28242942400004,29.31,12,0,2,True,0.4019570622887429,
2026,C=C1CCC=CCCC1CCC(=O)C(=O)N1CC=CC=CCC1,C=C1CCC=CCCC1CCC(=O)C(=O)N1CC=CC=CCC1,0.5812767480857368,3.9272841026344514,3.983000000000003,313.20417910400005,37.38,4,0,2,True,0.6305220744194355,
2026,CCC1CC2(CCC(C)(O)C2)C(=O)CC1(C)C1CC12CC2C,CCC1CC2(CCC(C)(O)C2)C(=O)CC1(C)C1CC12CC2C,0.8232518695509222,5.8124693007300765,4.349200000000004,304.240230264,37.3,2,1,2,True,0.6064478626231227,
2026,CC(C(=O)CC1C=C2C=CC=CC(=O)N2C1)C1CC(C)(C)C1,CC(C(=O)CC1C=C2C=CC=CC(=O)N2C1)C1CC(C)(C)C1,0.7966523984104207,4.504735094490905,3.486200000000003,299.18852904000005,37.38,4,0,2,True,0.689416308990239,
2026,CC=CSCC1CC2N(C1)CN2C(=O)CCCCCCCC=CCC,CC=CSCC1CC2N(C1)CN2C(=O)CCCCCCCC=CCC,0.3421544220424916,4.276672973480791,5.3978000000000055,364.254834772,23.55,12,0,3,True,0.4152194602316754,
2026,CCCCCCCCCCCCCC(=O)C12Cc3ccc(c1n3)C(C)C2,CCCCCCCCCCCCCC(=O)C12Cc3ccc(c1n3)C(C)C2,0.3705735912011151,4.376909887148878,6.652900000000007,355.28751480400007,29.96,13,0,2,True,0.4167352639208753,
2026,CC1CCC=CCCC1CCC(=O)C(=O)N1CC=CC=CCC1,CC1CCC=CCCC1CCC(=O)C(=O)N1CC=CC=CCC1,0.5792641753266276,4.017960111676583,4.062900000000003,315.21982916800005,37.38,4,0,2,True,0.6258677280771472,
2026,CCCC1CC1CCCCC(=O)C(=O)N1CCC=CN=CCC1,CCCC1CC1CCCCC(=O)C(=O)N1CCC=CN=CCC1,0.5052237726235875,4.381578567211326,3.759000000000003,318.2307282,49.74,8,0,3,True,0.5539246136307603,
2026,CC1=CC=CCC(C(=O)CCCCCCCCCC2CC2C)=C1,CC1=CC=CCC(C(=O)CCCCCCCCCC2CC2C)=C1,0.3948500053929424,3.64250506057384,6.555000000000007,314.260965708,17.07,11,0,1,True,0.4206893228516693,
2026,CCC=CC=C1CCCN(C(=O)C(=O)CCCCCCCCCC)C1,CCC=CC=C1CCCN(C(=O)C(=O)CCCCCCCCCC)C1,0.3401785274557454,2.8720239339014526,5.601300000000006,347.28242942400004,37.38,12,0,2,True,0.4578294381471371,
2026,CCC=CC=C1CC2C(C1)N2C(=O)CCCCCCCCC=CCC,CCC=CC=C1CC2C(C1)N2C(=O)CCCCCCCCC=CCC,0.2298905800643324,3.956034511942329,6.339200000000007,343.287514804,20.08,12,0,1,True,0.3784247327777932,
2026,CC(C)c1ccccc1C(C)C(=O)CCC1=Cc2cccnc21,CC(C)c1ccccc1C(C)C(=O)CCC1=Cc2cccnc21,0.732781620821028,3.2199559799878665,5.212000000000005,305.177964356,29.96,6,0,2,True,0.5993858928181975,
2026,CCC(C)(CC(=O)C12CCCOC(C)(CC1)C2)C(=O)C1CC1C,CCC(C)(CC(=O)C12CCCOC(C)(CC1)C2)C(=O)C1CC1C,0.7315092773381353,5.5447232912062026,4.326400000000004,320.235144884,43.370000000000005,6,0,3,True,0.6028947186701422,
2026,C1=CCC=CCCCCCCCCCCC2=CC=CCC2CC=C1,C1=CCC=CCCCCCCCCCCC2=CC=CCC2CC=C1,0.3978191258507675,3.921363945828736,7.852300000000007,324.281701152,0.0,0,0,0,True,0.4209619041791026,
2026,CC1=CC=CCCCN(C(=O)C2CCC3CCCCCC3C2)C1,CC1=CC=CCCCN(C(=O)C2CCC3CCCCCC3C2)C1,0.6583554356616009,4.038587447270372,5.107900000000005,315.256214676,20.31,1,0,1,True,0.533220167580898,
2026,CCC(=O)C1(C)CCC(=O)C(C(C)CC(C)(C)O)C2(CC2C)C1,CCC(=O)C1(C)CCC(=O)C(C(C)CC(C)(C)O)C2(CC2C)C1,0.8264476182266183,5.224963088883323,4.164300000000003,322.250794948,54.370000000000005,5,1,3,True,0.6857801637581373,
2026,Cc1ncccc1C=CCCC(=O)N1CC(F)c2ccccc21,Cc1ncccc1C=CCCC(=O)N1CC(F)c2ccccc21,0.8459549746427858,3.2495820047323534,4.240820000000004,310.148141448,33.2,4,0,2,True,0.6990975873498829,
2026,C1=CCC=CCCCC=CCCCCC2=CC=CCC2CC=C1,C1=CCC=CCCCC=CCCCCC2=CC=CCC2CC=C1,0.4136905012483867,4.271367988391146,7.238200000000006,308.250401024,0.0,0,0,0,True,0.4141217081307015,
2026,CC1CCC(CC23CCCCCCCCCCCCC(=O)C2C3)C1,CC1CCC(CC23CCCCCCCCCCCCC(=O)C2C3)C1,0.5275708129781945,4.161633463330678,7.082900000000008,332.3079159,17.07,2,0,1,True,0.5032186519806828,
2026,CCC=CCCCCCCCCC(=O)N1CC=CSCCCCC1,CCC=CCCCCCCCCC(=O)N1CC=CSCCCCC1,0.3382702797527141,3.2463868639203657,6.332800000000007,351.25958580400004,20.31,10,0,2,True,0.4232711257041137,
2026,CCCC1C(C(=O)C2(C)CC2C(C)(C)O)CCCC1C(C)C1CC1,CCCC1C(C(=O)C2(C)CC2C(C)(C)O)CCCC1C(C)C1CC1,0.6918045379540576,4.673386820932836,5.231300000000005,334.287180456,37.3,7,1,2,True,0.551268116303575,
2026,CC1=C2CN(C(=O)CCCCCC3CCCCCCC3)C(C1)C2=O,CC1=C2CN(C(=O)CCCCCC3CCCCCCC3)C(C1)C2=O,0.6557676443972762,3.863100421578074,4.797500000000005,331.251129296,37.38,6,0,2,True,0.593471991738465,
2026,CCC=C1CCCC1C(=O)CC1C(C)C1C(=O)C1CC2CC2C1,CCC=C1CCCC1C(=O)CC1C(C)C1C(=O)C1CC2CC2C1,0.6725062984730096,4.941651141987657,4.579400000000004,314.2245802,34.14,6,0,2,True,0.5741603131634838,
2026,CCC1CCCCCC1CCCC(=O)N1CC=CC=CCCC1,CCC1CCCCCC1CCCC(=O)N1CC=CC=CCCC1,0.6132300820636373,3.836832549050383,5.4980000000000055,317.27186474,20.31,5,0,1,True,0.5682134464371337,
2026,CC(CC(=O)CC1CCC1C)C(=O)CCC(C)C(=O)C1CC1C,CC(CC(=O)CC1CCC1C)C(=O)CCC(C)C(=O)C1CC1C,0.6050783572201813,4.315946138592564,4.228400000000004,320.235144884,51.21,10,0,3,True,0.5572780030425175,
2026,C1=CCC=C2CCCCCC2=CCCCCC2=CC=CCC2CC=C1,C1=CCC=C2CCCCCC2=CCCCCC2=CC=CCC2CC=C1,0.4241462555494559,4.230056147246129,7.772400000000006,334.266051088,0.0,0,0,0,True,0.423749123296035,
2026,CCCCCC(CC(=O)C1C=CCC1)C1CC2(C1)CC2C,CCCCCC(CC(=O)C1C=CCC1)C1CC2(C1)CC2C,0.4228566403288986,4.738375379609343,5.5445000000000055,288.245315644,17.07,8,0,1,True,0.4174042544676032,
2026,N=C1CCCCCC=CCC=CC=CCC2CC=CC=C2CCCCC1,N=C1CCCCCC=CCC=CC=CCC2CC=CC=C2CCCCC1,0.4292105016918748,4.291722943989692,7.872070000000007,351.292600184,23.85,0,1,1,True,0.4379877718446965,
2026,CC(C)OC(=O)C=CC=CCCCCCCC(=O)c1cccc(C(C)C)c1,CC(C)OC(=O)C=CC=CCCCCCCC(=O)c1cccc(C(C)C)c1,0.1405622684030165,2.4886330387610998,6.397300000000007,370.250794948,43.370000000000005,12,0,3,True,0.4121694733168596,
2026,Cc1ncccc1C=CCCC(=O)N1CC(C)c2ccccc21,Cc1ncccc1C=CCCC(=O)N1CC(C)c2ccccc21,0.8418726103161882,3.0632841026344515,4.333720000000004,306.173213324,33.2,4,0,2,True,0.6970853139291688,
2026,CCC=CC(CCCCC)C(=O)CCC1CC2(C1)CC2C,CCC=CC(CCCCC)C(=O)CCC1CC2(C1)CC2C,0.3595424945686585,4.264827133109117,5.934600000000006,290.260965708,17.07,10,0,1,True,0.3945856961760765,
2026,C=C1Cc2cccc(NC(=O)CCC=CC=CC=CC(N)=O)c2C1,C=C1Cc2cccc(NC(=O)CCC=CC=CC=CC(N)=O)c2C1,0.4594827050991826,3.1548314465239558,3.2140000000000013,322.168127944,72.19,7,2,2,True,0.634125006760193,
2026,COC=CC1C=CCC2CC=CC=CC=C2C=CC=CCCC(=O)NC1,COC=CC1C=CCC2CC=CC=CC=C2C=CC=CCCC(=O)NC1,0.5736665948881999,4.955665836148706,4.790100000000003,351.21982916800005,38.33,2,1,2,True,0.5527180622092986,
2026,CCC=CC(C)C(=O)CC(C)(CC)C1CC12CC2CC,CCC=CC(C)C(=O)CC(C)(CC)C1CC12CC2CC,0.5423820186512249,5.5135462386368665,5.400400000000006,276.245315644,17.07,8,0,1,True,0.4307707769549959,
2026,CC1C(CCC(C)(C)C)C(=O)C1CC1=CC=CC=C(F)C1,CC1C(CCC(C)(C)C)C(=O)C1CC1=CC=CC=C(F)C1,0.6777665539798895,4.658346928262789,5.393700000000006,290.20459370400005,17.07,4,0,1,True,0.569067435106669,
2026,CCC12CC1=COCN2CC(=O)CC=CC=C1C=CC=CC=CC1,CCC12CC1=COCN2CC(=O)CC=CC=C1C=CC=CC=CC1,0.7325384930915663,4.791271479304982,4.226600000000004,323.18852904000005,29.54,6,0,3,True,0.6016447334219373,
2026,O=C1CC2=CC=CCCCCC2C(CC2CCCCCCC2)C1=O,O=C1CC2=CC=CCCCCC2C(CC2CCCCCCC2)C1=O,0.6211380550793821,4.090731018806933,5.567900000000005,328.240230264,34.14,2,0,2,True,0.5574667057884012,
2026,Cc1ncccc1C=CCCC(=O)NC1C=CC(O)C1,Cc1ncccc1C=CCCC(=O)NC1C=CC(O)C1,0.805770916437507,3.703842390995181,1.98902,272.15247788,62.22,5,2,3,True,0.7398095347698808,
2026,CCC1CC1CCC(=O)C1(C)CCC(=O)C23CCCC2CCCC13C(C)C,CCC1CC1CCC(=O)C1(C)CCC(=O)C23CCCC2CCCC13C(C)C,0.5431019894042171,5.318558011238659,6.363800000000008,372.30283052,34.14,6,0,2,True,0.5038825717277463,
2026,CC=COCCCN(C)C(=O)C(=O)CCCCC1CC1CCC,CC=COCCCN(C)C(=O)C(=O)CCCCC1CC1CCC,0.2927914476986862,3.841121846816444,3.9508000000000023,323.246043916,46.61,13,0,3,True,0.4838932306343241,
2026,CC1C(=O)C2=CC2CC2c3cc4c(cc3=CCCC(=O)N12)C=CC=CC=4,CC1C(=O)C2=CC2CC2c3cc4c(cc3=CCCC(=O)N12)C=CC=CC=4,0.7254338037751745,4.895876862071608,2.411600000000001,343.15722891200005,37.38,0,0,2,True,0.6125708351570361,
2026,CCC=CCCCCCCCC(=O)C12CCC=CSC(CNCC1)C2,CCC=CCCCCCCCC(=O)C12CCC=CSC(CNCC1)C2,0.3792789236173912,4.966949716053643,6.031500000000007,363.259585804,29.1,10,1,3,True,0.4102474674365827,
2026,CN1C(=O)C=CC=CC1=CCCCCC(=O)CN1CC(C)(C)C1,CN1C(=O)C=CC=CC1=CCCCCC(=O)CN1CC(C)(C)C1,0.678134317119643,3.3334760367100973,2.926000000000001,316.215078136,40.620000000000005,7,0,3,True,0.645121305429453,
2026,CC1=CCC=CC=CCCCCC2CC2CCCCCCCCCCC1,CC1=CCC=CC=CCCCCC2CC2CCCCCCCCCCC1,0.379857644585203,3.78013142056429,8.9364,356.344301408,0.0,0,0,0,True,0.4215381012595108,
2026,C1=CCC=C2CCCCCCCCCCCC3=C2C=CCC3CC=C1,C1=CCC=C2CCCCCCCCCCCC3=C2C=CCC3CC=C1,0.4201460546765299,4.95890384555754,7.996400000000007,336.281701152,0.0,0,0,0,True,0.4082788422544972,
2026,CC1=CC=CCC2CC=CC=C2CCCCCCCCCCCCCCC=C1,CC1=CC=CCC2CC=CC=C2CCCCCCCCCCCCCCC=C1,0.3923069963566746,3.82359774581556,9.412699999999996,380.344301408,0.0,0,0,0,True,0.4201546438938355,
2026,CC=C1C=CCCN(C(=O)C(=O)CCCCCCCCCC)CCC1,CC=C1C=CCCN(C(=O)C(=O)CCCCCCCCCC)CCC1,0.3807955061519459,3.24458160937119,5.601300000000006,347.28242942400004,37.38,10,0,2,True,0.4623144869376471,
2026,CCC=C1CCCC1C(=O)C1C2C(C)C1C2C(=O)CCC1CC1,CCC=C1CCCC1C(=O)C1C2C(C)C1C2C(=O)CCC1CC1,0.6445887534878614,5.067164355413403,4.579400000000004,314.2245802,34.14,7,0,2,True,0.5387432744370934,
2026,CC=COC=CCN(C)C(=O)C(=O)CCCCCC=CCCC,CC=COC=CCN(C)C(=O)C(=O)CCCCCC=CCCC,0.2187356977311744,3.442613090281526,4.384600000000004,321.230393852,46.61,13,0,3,True,0.455882043056784,
2026,CCCC=CCCCCCCC(=O)C12CC1C=CC=CCN2C,CCCC=CCCCCCCC(=O)C12CC1C=CC=CCN2C,0.4142527856721303,4.071519552236024,5.068900000000005,315.256214676,20.31,10,0,2,True,0.4393459794380631,
2026,C1=CCC2=CCCCCCCC=CC2CCCC2=CC=CCC2CC=C1,C1=CCC2=CCCCCCCC=CC2CCCC2=CC=CCC2CC=C1,0.3887050693314337,4.5878028183972255,8.018400000000007,348.281701152,0.0,0,0,0,True,0.4080356717650856,
2026,Cc1ncccc1C=CCCC(=O)C12Cc3cccc1c3C(C)C2,Cc1ncccc1C=CCCC(=O)C12Cc3cccc1c3C(C)C2,0.7960037418813006,4.8784320723814965,4.753820000000005,317.177964356,29.96,5,0,2,True,0.6235566402355283,
2026,C1=CCC=C2CCCC=CCCCCC3=CC=C2CC3CC=C1,C1=CCC=C2CCCC=CCCCCC3=CC=C2CC3CC=C1,0.4228769177112648,5.189798210497423,6.992200000000006,306.23475096,0.0,0,0,0,True,0.3979279704005919,
